location due to GPS and WiFi+Cell,2026-06-11_17-43-30.077_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2079600702,gps,55.618514999999995,37.50707833333333,1,3.0,1,291.0,1,81.5,1,0.0,1781189072000,2079600650728068
2079601709,gps,55.618518333333334,37.50707166666667,1,3.0,1,291.20000000000005,1,81.5,1,0.0,1781189073000,2079601655469606
2079602572,network,55.6185647,37.5071354,1,27.752,1,279.8000183105469,0,0.0,0,0.0,1781189073196,2079601845000000
2079602718,gps,55.61852166666666,37.507063333333335,1,3.1,1,291.3,1,81.5,1,0.0,1781189074000,2079602652575991
2079603709,gps,55.618525,37.507055,1,3.1,1,291.40000000000003,1,81.5,1,0.0,1781189075000,2079603650311068
2079604705,gps,55.61853333333333,37.507045,1,3.0,1,291.40000000000003,1,81.5,1,0.0,1781189076000,2079604650236914
2079605709,gps,55.61854333333334,37.50705666666667,1,3.0,1,290.20000000000005,1,81.5,1,0.0,1781189077000,2079605653437299
2079606705,gps,55.618555,37.50705666666667,1,2.9,1,289.70000000000005,1,81.5,1,0.0,1781189078000,2079606647047684
2079607729,gps,55.61851,37.50716833333333,1,2.7,1,290.6,1,81.5,1,0.0,1781189079000,2079607654022838
2079608709,gps,55.6185,37.50720833333333,1,2.6,1,290.20000000000005,1,81.5,1,0.0,1781189080000,2079608649700376
2079609713,gps,55.61851166666667,37.507205,1,2.6,1,289.6,1,81.5,1,0.0,1781189081000,2079609650450222
2079610704,gps,55.61852999999999,37.50720833333333,1,2.6,1,288.6,1,81.5,1,0.0,1781189082000,2079610650606530
2079611710,gps,55.618545,37.507216666666665,1,2.6,1,287.90000000000003,1,81.5,1,0.0,1781189083000,2079611651687453
2079612703,gps,55.618538333333326,37.50725666666666,1,2.6,1,287.5,1,81.5,1,0.0,1781189084000,2079612648754838
2079613710,gps,55.61855666666667,37.507255,1,2.6,1,287.0,1,81.5,1,0.0,1781189085000,2079613650617299
2079614708,gps,55.61857166666667,37.50725333333333,1,2.6,1,286.0,1,81.5,1,0.0,1781189086000,2079614650370761
2079615702,gps,55.61858666666667,37.50725833333333,1,2.6,1,285.3,1,81.5,1,0.0,1781189087000,2079615647632915
2079616707,gps,55.618595000000006,37.50727,1,2.6,1,284.5,1,81.5,1,0.0,1781189088000,2079616649816377
2079617708,gps,55.6186,37.507288333333335,1,2.6,1,283.8,1,81.5,1,0.0,1781189089000,2079617649496992
2079618700,gps,55.61859833333333,37.507311666666666,1,2.6,1,283.20000000000005,1,81.5,1,0.0,1781189090000,2079618651718838
2079619708,gps,55.618595000000006,37.507335,1,2.6,1,282.6,1,81.5,1,0.0,1781189091000,2079619649062531
2079620703,gps,55.61858,37.50737166666667,1,2.6,1,282.6,1,81.5,1,0.0,1781189092000,2079620648178761
2079621695,gps,55.61856666666666,37.50741166666667,1,2.6,1,282.40000000000003,1,81.5,1,0.0,1781189093000,2079621649485223
2079622704,gps,55.61854833333334,37.507443333333335,1,2.6,1,282.0,1,81.5,1,0.0,1781189094000,2079622650027685
2079623263,network,55.6185396,37.507119,1,12.782,1,279.70001220703125,0,0.0,0,0.0,1781189093933,2079622582000000
2079623710,gps,55.618538333333326,37.50747333333334,1,2.6,1,281.3,1,81.5,1,0.0,1781189095000,2079623650631146
2079624730,gps,55.61852166666666,37.50749666666666,1,2.6,1,280.8,1,81.5,1,0.0,1781189096000,2079624653986762
2079625769,gps,55.618505000000006,37.507513333333335,1,2.6,1,280.40000000000003,1,81.5,1,0.0,1781189097000,2079625652511146
2079626706,gps,55.618505000000006,37.507513333333335,1,2.7,1,279.6,1,81.5,1,0.0,1781189098000,2079626647711685
2079627710,gps,55.61848166666667,37.50751,1,2.7,1,277.3,1,81.5,1,0.0,1781189099000,2079627648519377
2079628717,gps,55.61849833333334,37.50751833333334,1,2.5,1,275.20000000000005,1,81.5,1,0.0,1781189100000,2079628652716993
2079629705,gps,55.618493333333326,37.50749166666667,1,2.4,1,273.5,1,81.5,1,0.0,1781189101000,2079629649051377
2079630702,gps,55.61848833333333,37.50747166666667,1,2.5,1,271.90000000000003,1,81.5,1,0.0,1781189102000,2079630649611377
2079631715,gps,55.61848833333333,37.507443333333335,1,2.5,1,270.90000000000003,1,81.5,1,0.0,1781189103000,2079631651815147
2079632706,gps,55.618493333333326,37.50741,1,2.5,1,270.0,1,81.5,1,0.0,1781189104000,2079632649369839
2079633713,gps,55.61849666666667,37.50738833333333,1,2.5,1,268.6,1,81.5,1,0.0,1781189105000,2079633650259070
2079634709,gps,55.61848,37.50740333333333,1,2.3,1,268.5,1,81.5,1,0.0,1781189106000,2079634654965839
2079635708,gps,55.61848166666667,37.507333333333335,1,2.2,1,268.1,1,81.5,1,0.0,1781189107000,2079635651249224
2079636709,gps,55.61848499999999,37.50728333333333,1,2.3,1,267.8,1,81.5,1,0.0,1781189108000,2079636651296916
2079637712,gps,55.61849,37.50725,1,2.3,1,267.40000000000003,1,81.5,1,0.0,1781189109000,2079637649977839
2079638712,gps,55.618495,37.50722,1,2.4,1,266.8,1,81.5,1,0.0,1781189110000,2079638654412993
2079639708,gps,55.61849666666667,37.50719,1,2.4,1,266.2,1,81.5,1,0.0,1781189111000,2079639649543070
2079640703,gps,55.6185,37.507171666666665,1,2.5,1,265.7,1,81.5,1,0.0,1781189112000,2079640649069301
2079641706,gps,55.61850666666666,37.50714333333334,1,2.6,1,265.40000000000003,1,81.5,1,0.0,1781189113000,2079641650616993
2079642708,gps,55.618514999999995,37.50712,1,2.6,1,264.7,1,81.5,1,0.0,1781189114000,2079642650181609
2079643708,gps,55.61852333333333,37.5071,1,2.7,1,264.5,1,81.5,1,0.0,1781189115000,2079643647854840
2079643892,network,55.6185724,37.5070385,1,11.525,1,274.9000244140625,0,0.0,0,0.0,1781189114618,2079643267000000
2079644704,gps,55.61852333333333,37.50708833333333,1,2.9,1,264.1,1,310.77,1,1.467473,1781189116000,2079644650023994
2079645714,gps,55.61852666666667,37.507083333333334,1,3.0,1,263.90000000000003,1,314.27,1,1.3737936,1781189117000,2079645648727994
2079646710,gps,55.61852999999999,37.507085,1,3.0,1,263.7,1,314.27,1,0.0,1781189118000,2079646650102763
2079647701,gps,55.61852666666667,37.50709333333334,1,3.1,1,263.1,1,72.78,1,1.1179767,1781189119000,2079647647934225
2079648705,gps,55.61852166666666,37.50709666666667,1,3.1,1,262.40000000000003,1,72.78,1,0.0,1781189120000,2079648648966532
2079649707,gps,55.61852666666667,37.50710333333333,1,3.1,1,261.8,1,68.47,1,0.92238224,1781189121000,2079649651241840
2079650700,gps,55.61852999999999,37.507108333333335,1,3.1,1,261.5,1,67.13,1,0.84723276,1781189122000,2079650649017225
2079651709,gps,55.618545,37.50709666666667,1,3.1,1,260.5,1,13.4,1,0.7803189,1781189123000,2079651652666763
2079652700,gps,55.618559999999995,37.50708833333333,1,3.3,1,260.3,1,13.4,1,0.0,1781189124000,2079652650312071
2079653707,gps,55.61856833333333,37.507081666666664,1,3.4,1,259.90000000000003,1,13.4,1,0.0,1781189125000,2079653648481302
2079654713,gps,55.61857666666666,37.50707333333333,1,3.5,1,259.6,1,13.4,1,0.0,1781189126000,2079654649139456
2079655768,gps,55.61858666666667,37.50707166666667,1,3.6,1,259.40000000000003,1,13.4,1,0.0,1781189127000,2079655650309302
2079656715,gps,55.61859333333334,37.50707333333333,1,3.6,1,259.1,1,13.4,1,0.0,1781189128000,2079656649317841
2079657714,gps,55.6186,37.50707666666666,1,3.7,1,258.8,1,13.4,1,0.0,1781189129000,2079657649619071
2079658721,gps,55.618615,37.507079999999995,1,3.8,1,258.5,1,13.4,1,0.0,1781189130000,2079658650841610
2079659696,gps,55.61863666666667,37.507079999999995,1,3.8,1,258.40000000000003,1,13.4,1,0.0,1781189131000,2079659648806456
2079660713,gps,55.618640000000006,37.507079999999995,1,3.8,1,258.2,1,13.4,1,0.0,1781189132000,2079660649674225
2079661707,gps,55.618645,37.507063333333335,1,3.8,1,257.90000000000003,1,13.4,1,0.0,1781189133000,2079661649033841
2079662708,gps,55.618653333333334,37.507061666666665,1,3.9,1,257.7,1,13.4,1,0.0,1781189134000,2079662651057918
2079663714,gps,55.61870833333334,37.50694166666666,1,3.6,1,256.90000000000003,1,13.4,1,0.0,1781189135000,2079663648936995
2079663908,network,55.6186016,37.5070207,1,10.989,1,274.9000244140625,0,0.0,0,0.0,1781189133154,2079661803000000
2079664725,gps,55.618739999999995,37.506946666666664,1,3.5,1,255.9,1,13.4,1,0.0,1781189136000,2079664649978764
2079665717,gps,55.61873833333334,37.506965,1,3.4,1,254.29999999999998,1,13.4,1,0.0,1781189137000,2079665647716072
2079666704,gps,55.61871833333333,37.506978333333336,1,3.4,1,252.79999999999998,1,13.4,1,0.0,1781189138000,2079666648272687
2079667708,gps,55.61873833333334,37.50698333333333,1,3.3,1,251.2,1,13.4,1,0.0,1781189139000,2079667649213841
2079668707,gps,55.61871166666666,37.50696333333334,1,3.3,1,250.0,1,13.4,1,0.0,1781189140000,2079668649166841
2079669714,gps,55.618700000000004,37.506965,1,3.3,1,248.9,1,13.4,1,0.0,1781189141000,2079669652509534
2079670712,gps,55.61870333333333,37.50698,1,3.2,1,247.6,1,13.4,1,0.0,1781189142000,2079670650806764
2079671709,gps,55.61869,37.506985,1,3.2,1,246.29999999999998,1,13.4,1,0.0,1781189143000,2079671652267149
2079672702,gps,55.61867833333334,37.50700666666667,1,3.2,1,245.1,1,13.4,1,0.0,1781189144000,2079672649690149
2079673701,gps,55.61868833333333,37.507045,1,3.2,1,243.7,1,13.4,1,0.0,1781189145000,2079673651526149
2079674715,gps,55.61872333333334,37.507025,1,3.1,1,242.1,1,13.4,1,0.0,1781189146000,2079674653424995
2079675709,gps,55.61875,37.50700666666667,1,3.1,1,240.79999999999998,1,13.4,1,0.0,1781189147000,2079675648664380
2079676725,gps,55.61875166666667,37.507018333333335,1,3.1,1,239.7,1,13.4,1,0.0,1781189148000,2079676649222149
2079677707,gps,55.61877,37.507038333333334,1,3.1,1,238.2,1,13.4,1,0.0,1781189149000,2079677651363457
2079678702,gps,55.61879166666666,37.507038333333334,1,3.1,1,237.5,1,13.4,1,0.0,1781189150000,2079678647597611
2079679709,gps,55.61880333333333,37.507018333333335,1,3.1,1,237.1,1,13.4,1,0.0,1781189151000,2079679649368303
2079680714,gps,55.61881666666667,37.507020000000004,1,3.1,1,236.7,1,13.4,1,0.0,1781189152000,2079680649157227
2079681708,gps,55.61885333333333,37.506996666666666,1,3.1,1,236.1,1,13.4,1,0.0,1781189153000,2079681652354457
2079682711,gps,55.61888166666666,37.50698666666666,1,3.1,1,235.5,1,13.4,1,0.0,1781189154000,2079682650817534
2079683707,gps,55.618880000000004,37.50698333333333,1,3.1,1,235.29999999999998,1,13.4,1,0.0,1781189155000,2079683650088381
2079683911,network,55.618649,37.5069801,1,11.55,1,274.9000244140625,0,0.0,0,0.0,1781189137658,2079666307000000
2079684715,gps,55.61887166666667,37.506965,1,2.7,1,235.2,1,13.4,1,0.0,1781189156000,2079684651901304
2079685709,gps,55.618855,37.506965,1,2.5,1,235.2,1,13.4,1,0.0,1781189157000,2079685652480304
2079686705,gps,55.61885666666667,37.506949999999996,1,2.5,1,235.29999999999998,1,13.4,1,0.0,1781189158000,2079686648920073
2079687704,gps,55.61886166666667,37.50695666666666,1,2.4,1,235.4,1,13.4,1,0.0,1781189159000,2079687650265535
2079688708,gps,55.61885333333333,37.50695833333334,1,2.4,1,235.7,1,13.4,1,0.0,1781189160000,2079688648630842
2079689708,gps,55.61883666666666,37.506955,1,2.5,1,235.7,1,13.4,1,0.0,1781189161000,2079689649474842
2079690707,gps,55.61882833333334,37.506948333333334,1,2.4,1,235.7,1,13.4,1,0.0,1781189162000,2079690652290150
2079691718,gps,55.61882833333334,37.50694,1,2.4,1,235.79999999999998,1,13.4,1,0.0,1781189163000,2079691655012689
2079692711,gps,55.61883666666666,37.506935,1,2.4,1,235.79999999999998,1,13.4,1,0.0,1781189164000,2079692650271458
2079693721,gps,55.61885,37.50692333333333,1,2.4,1,236.2,1,13.4,1,0.0,1781189165000,2079693651695997
2079694715,gps,55.61885,37.50692333333333,1,2.4,1,236.2,1,13.4,1,0.0,1781189166000,2079694650423458
2079695707,gps,55.61885,37.50692333333333,1,2.5,1,236.2,1,13.4,1,0.0,1781189167000,2079695654812304
2079696705,gps,55.61889666666666,37.506856666666664,1,2.6,1,236.9,1,13.4,1,0.0,1781189168000,2079696648494228
2079697704,gps,55.61892666666666,37.50681833333333,1,2.7,1,237.0,1,13.4,1,0.0,1781189169000,2079697650488074
2079698720,gps,55.61894833333334,37.506796666666666,1,2.9,1,237.29999999999998,1,13.4,1,0.0,1781189170000,2079698654426228
2079699707,gps,55.618968333333335,37.50679,1,3.1,1,237.0,1,13.4,1,0.0,1781189171000,2079699649120074
2079700706,gps,55.61897666666667,37.506775,1,3.3,1,236.9,1,13.4,1,0.0,1781189172000,2079700652904920
2079701711,gps,55.618985,37.506765,1,3.6,1,237.0,1,13.4,1,0.0,1781189173000,2079701654434536
2079702707,gps,55.619009999999996,37.506771666666666,1,3.8,1,236.79999999999998,1,13.4,1,0.0,1781189174000,2079702650504920
2079703707,gps,55.61904333333334,37.506753333333336,1,3.8,1,236.4,1,13.4,1,0.0,1781189175000,2079703645967151
2079704657,network,55.6188486,37.5066896,1,15.914,1,270.20001220703125,0,0.0,0,0.0,1781189175424,2079704073000000
2079704705,gps,55.61906833333334,37.506751666666666,1,3.8,1,236.0,1,13.4,1,0.0,1781189176000,2079704647295766
2079705715,gps,55.61910666666666,37.506746666666665,1,3.9,1,235.7,1,13.4,1,0.0,1781189177000,2079705647606228
2079706712,gps,55.619155,37.506745,1,3.9,1,235.5,1,13.4,1,0.0,1781189178000,2079706650610459
2079707719,gps,55.61919666666666,37.506745,1,3.9,1,235.2,1,13.4,1,0.0,1781189179000,2079707652043997
2079708705,gps,55.61921833333334,37.506755,1,3.9,1,235.1,1,13.4,1,0.0,1781189180000,2079708653160921
2079709708,gps,55.61924666666667,37.506766666666664,1,3.9,1,234.9,1,13.4,1,0.0,1781189181000,2079709654052382
2079710713,gps,55.61930833333333,37.50672333333333,1,4.0,1,234.7,1,13.4,1,0.0,1781189182000,2079710653955075
2079711720,gps,55.61934833333333,37.506721666666664,1,4.0,1,234.6,1,13.4,1,0.0,1781189183000,2079711655298459
2079712706,gps,55.619373333333336,37.506745,1,4.0,1,234.29999999999998,1,13.4,1,0.0,1781189184000,2079712649882459
2079713710,gps,55.61941333333333,37.506753333333336,1,4.1,1,234.0,1,13.4,1,0.0,1781189185000,2079713648833229
2079714713,gps,55.619440000000004,37.506755,1,4.1,1,233.79999999999998,1,13.4,1,0.0,1781189186000,2079714652977229
2079715776,gps,55.61947166666667,37.506785,1,4.0,1,233.0,1,13.4,1,0.0,1781189187000,2079715651286767
2079716705,gps,55.61954666666667,37.50671666666666,1,3.8,1,232.29999999999998,1,13.4,1,0.0,1781189188000,2079716653129613
2079717705,gps,55.619566666666664,37.50672833333333,1,3.8,1,231.7,1,13.4,1,0.0,1781189189000,2079717650641536
2079718706,gps,55.619553333333336,37.50672833333333,1,3.8,1,231.29999999999998,1,13.4,1,0.0,1781189190000,2079718650640690
2079719707,gps,55.61953333333333,37.506765,1,3.8,1,231.29999999999998,1,13.4,1,0.0,1781189191000,2079719653061306
2079720713,gps,55.61948333333333,37.50674333333333,1,3.9,1,231.0,1,13.4,1,0.0,1781189192000,2079720652533537
2079721720,gps,55.61943666666666,37.506755,1,3.9,1,231.0,1,13.4,1,0.0,1781189193000,2079721652736921
2079722708,gps,55.619431666666664,37.506765,1,3.9,1,230.79999999999998,1,13.4,1,0.0,1781189194000,2079722650477537
2079723711,gps,55.619425,37.50676333333333,1,3.9,1,230.6,1,13.4,1,0.0,1781189195000,2079723651708075
2079724716,gps,55.61940833333333,37.50678166666667,1,3.9,1,230.5,1,116.05,1,1.5740205,1781189196000,2079724651988614
2079725377,network,55.6188226,37.5067104,1,14.046,1,270.3000183105469,0,0.0,0,0.0,1781189196026,2079724675000000
2079725707,gps,55.619395000000004,37.506805,1,4.0,1,230.29999999999998,1,115.01,1,1.4067358,1781189197000,2079725652976998
2079726721,gps,55.61937833333333,37.50681833333333,1,4.0,1,230.2,1,132.0,1,1.1663605,1781189198000,2079726652872614
