spl07,goermicro,2026-06-11_18-56-46.727_Active 10 Pro
2083952020,3,987.12
2083952120,3,987.25
2083952220,3,987.36
2083952320,3,987.32996
2083952420,3,987.41
2083952520,3,987.41
2083952620,3,987.44
2083952720,3,987.45996
2083952820,3,987.44995
2083952920,3,987.44
2083953020,3,987.38995
2083953120,3,987.22
2083953220,3,987.24
2083953320,3,987.3
2083953420,3,987.56995
2083953520,3,987.49
2083953620,3,987.19
2083953720,3,987.19
2083953820,3,987.20996
2083953920,3,987.35
2083954020,3,987.31995
2083954120,3,987.50995
2083954220,3,987.49
2083954320,3,987.56
2083954420,3,987.56
2083954520,3,987.49
2083954620,3,987.43
2083954720,3,987.50995
2083954820,3,987.38
2083954920,3,987.36
2083955020,3,987.26996
2083955120,3,987.44
2083955220,3,987.33997
2083955320,3,987.35
2083955420,3,987.3
2083955520,3,987.32996
2083955620,3,987.35
2083955720,3,987.42
2083955820,3,987.38995
2083955920,3,987.44
2083956020,3,987.44995
2083956120,3,987.41
2083956220,3,987.42
2083956320,3,987.19995
2083956420,3,987.43
2083956520,3,987.41
2083956620,3,987.3
2083956720,3,987.37
2083956820,3,987.19995
2083956920,3,987.44995
2083957020,3,987.29
2083957120,3,987.25995
2083957220,3,987.25
2083957320,3,987.32996
2083957420,3,987.31
2083957520,3,987.35
2083957620,3,987.36
2083957720,3,987.29
2083957820,3,987.24
2083957920,3,987.23
2083958020,3,987.12
2083958120,3,987.25995
2083958220,3,987.25
2083958320,3,987.38995
2083958420,3,987.13995
2083958520,3,987.41
2083958620,3,987.27997
2083958720,3,987.3
2083958820,3,987.06
2083958920,3,987.44
2083959020,3,987.19995
2083959120,3,987.32996
2083959220,3,987.05
2083959320,3,987.31
2083959420,3,986.94995
2083959520,3,987.08997
2083959620,3,987.31
2083959720,3,987.22
2083959820,3,987.29
2083959920,3,987.16
2083960020,3,987.25
2083960120,3,987.25
2083960220,3,987.25995
2083960320,3,987.19
2083960420,3,987.19
2083960520,3,987.17
2083960620,3,987.31
2083960720,3,987.24
2083960820,3,987.25995
2083960920,3,987.31995
2083961020,3,987.27997
2083961120,3,987.22
2083961220,3,987.27997
2083961320,3,987.3
2083961420,3,987.3
2083961520,3,987.27997
2083961620,3,987.27997
2083961720,3,987.24
2083961820,3,987.29
2083961920,3,987.3
2083962020,3,987.25
2083962120,3,987.3
2083962220,3,987.29
2083962320,3,987.23
2083962420,3,987.3
2083962520,3,987.31995
2083962620,3,987.3
2083962720,3,987.31
2083962820,3,987.31995
2083962920,3,987.31995
2083963020,3,987.31
2083963120,3,987.3
2083963220,3,987.32996
2083963320,3,987.33997
2083963420,3,987.35
2083963520,3,987.32996
2083963620,3,987.31995
2083963720,3,987.29
2083963820,3,987.32996
2083963920,3,987.31995
2083964020,3,987.31
2083964120,3,987.31
2083964220,3,987.32996
2083964320,3,987.32996
2083964420,3,987.33997
2083964520,3,987.31995
2083964620,3,987.32996
2083964720,3,987.32996
2083964820,3,987.32996
2083964920,3,987.31995
2083965020,3,987.39996
2083965120,3,987.3
2083965220,3,987.42
2083965320,3,987.33997
2083965420,3,987.29
2083965520,3,987.50995
2083965620,3,987.25
2083965720,3,987.39996
2083965820,3,987.42
2083965920,3,987.38995
2083966020,3,987.35
2083966120,3,987.36
2083966220,3,987.32996
2083966320,3,987.37
2083966420,3,987.36
2083966520,3,987.38995
2083966620,3,987.39996
2083966720,3,987.41
2083966820,3,987.37
2083966920,3,987.45996
2083967020,3,987.36
2083967120,3,987.42
2083967220,3,987.38
2083967320,3,987.38995
2083967420,3,987.44
2083967520,3,987.44
2083967620,3,987.38995
2083967720,3,987.47
2083967820,3,987.38995
2083967920,3,987.41
2083968020,3,987.42
2083968120,3,987.42
2083968220,3,987.43
2083968320,3,987.44995
2083968420,3,987.44995
2083968520,3,987.47
2083968620,3,987.44
2083968720,3,987.5
2083968820,3,987.42
2083968920,3,987.48
2083969020,3,987.45996
2083969120,3,987.45996
2083969220,3,987.48
2083969320,3,987.45996
2083969420,3,987.49
2083969520,3,987.45996
2083969620,3,987.49
2083969720,3,987.45996
2083969820,3,987.48
2083969920,3,987.44995
2083970020,3,987.48
2083970120,3,987.49
2083970220,3,987.45996
2083970320,3,987.55
2083970420,3,987.49
2083970520,3,987.57996
2083970620,3,987.48
2083970720,3,987.56
2083970820,3,987.43
2083970920,3,987.50995
2083971020,3,987.50995
2083971120,3,987.45996
2083971220,3,987.45996
2083971320,3,987.48
2083971420,3,987.47
2083971520,3,987.44995
2083971620,3,987.50995
2083971720,3,987.5
2083971820,3,987.50995
2083971920,3,987.49
2083972020,3,987.50995
2083972120,3,987.52997
2083972220,3,987.51996
2083972320,3,987.55
2083972420,3,987.5
2083972520,3,987.5
2083972620,3,987.52997
2083972720,3,987.52997
2083972820,3,987.56
2083972920,3,987.55
2083973020,3,987.55
2083973120,3,987.56
2083973220,3,987.58997
2083973320,3,987.54
2083973420,3,987.55
2083973520,3,987.54
2083973620,3,987.54
2083973720,3,987.55
2083973820,3,987.56995
2083973920,3,987.56
2083974020,3,987.56995
2083974120,3,987.56995
2083974220,3,987.56
2083974320,3,987.57996
2083974420,3,987.56995
2083974520,3,987.58997
2083974620,3,987.58997
2083974720,3,987.58997
2083974820,3,987.56995
2083974920,3,987.56995
2083975020,3,987.57996
2083975120,3,987.57996
2083975220,3,987.58997
2083975320,3,987.58997
2083975420,3,987.58997
2083975520,3,987.57996
2083975620,3,987.61
2083975720,3,987.61
2083975820,3,987.61
2083975920,3,987.58997
2083976020,3,987.62
2083976120,3,987.58997
2083976220,3,987.61
2083976320,3,987.57996
2083976420,3,987.56995
2083976520,3,987.57996
2083976620,3,987.6
2083976720,3,987.57996
2083976820,3,987.61
2083976920,3,987.58997
2083977020,3,987.6
2083977120,3,987.58997
2083977220,3,987.58997
2083977320,3,987.58997
2083977420,3,987.58997
2083977520,3,987.56995
2083977620,3,987.58997
2083977720,3,987.56995
2083977820,3,987.56
2083977920,3,987.64996
2083978020,3,987.62
2083978120,3,987.58997
2083978220,3,987.66
2083978320,3,987.58997
2083978420,3,987.61
2083978520,3,987.61
2083978620,3,987.63
2083978720,3,987.6
2083978820,3,987.6
2083978920,3,987.61
2083979020,3,987.58997
2083979120,3,987.62
2083979220,3,987.64996
2083979320,3,987.62
2083979420,3,987.64996
2083979520,3,987.63
2083979620,3,987.63995
2083979720,3,987.63
2083979820,3,987.66
2083979920,3,987.62
2083980020,3,987.67
2083980120,3,987.63
2083980220,3,987.64996
2083980320,3,987.63
2083980420,3,987.64996
2083980520,3,987.66
2083980620,3,987.62
2083980720,3,987.63995
2083980820,3,987.61
2083980920,3,987.64996
2083981020,3,987.63
2083981120,3,987.64996
2083981220,3,987.66
2083981320,3,987.63995
2083981420,3,987.66
2083981520,3,987.64996
2083981620,3,987.64996
2083981720,3,987.63
2083981820,3,987.63
2083981920,3,987.63995
2083982020,3,987.61
2083982120,3,987.66
2083982220,3,987.6
2083982320,3,987.64996
2083982420,3,987.6
2083982520,3,987.64996
2083982620,3,987.64996
2083982720,3,987.66
2083982820,3,987.69
2083982920,3,987.66
2083983020,3,987.69995
2083983120,3,987.68
2083983220,3,987.67
2083983320,3,987.67
2083983420,3,987.64996
2083983520,3,987.64996
2083983620,3,987.63
2083983720,3,987.66
2083983820,3,987.66
2083983920,3,987.63995
2083984020,3,987.67
2083984120,3,987.63
2083984220,3,987.67
2083984320,3,987.70996
2083984420,3,987.67
2083984520,3,987.73
2083984620,3,987.69
2083984720,3,987.75
2083984820,3,987.68
2083984920,3,987.72
2083985020,3,987.70996
2083985120,3,987.69
2083985220,3,987.72
2083985320,3,987.69995
2083985420,3,987.74
2083985520,3,987.74
2083985620,3,987.73
2083985720,3,987.73
2083985820,3,987.70996
2083985920,3,987.74
2083986020,3,987.75
2083986120,3,987.76996
2083986220,3,987.74
2083986320,3,987.75
2083986420,3,987.74
2083986520,3,987.74
2083986620,3,987.74
2083986720,3,987.72
2083986820,3,987.75
2083986920,3,987.70996
2083987020,3,987.76996
2083987120,3,987.75
2083987220,3,987.75995
2083987320,3,987.76996
2083987420,3,987.81995
2083987520,3,987.76996
2083987620,3,987.81995
2083987720,3,987.69
2083987820,3,987.83997
2083987920,3,987.73
2083988020,3,987.81
2083988120,3,987.74
2083988220,3,987.75995
2083988320,3,987.75995
2083988420,3,987.8
2083988520,3,987.8
2083988620,3,987.76996
2083988720,3,987.76996
2083988820,3,987.77997
2083988920,3,987.8
2083989020,3,987.81
2083989120,3,987.8
2083989220,3,987.8
2083989320,3,987.79
2083989420,3,987.8
2083989520,3,987.8
2083989620,3,987.82996
2083989720,3,987.81995
2083989820,3,987.79
2083989920,3,987.8
2083990020,3,987.79
2083990120,3,987.82996
2083990220,3,987.81
2083990320,3,987.82996
2083990420,3,987.8
2083990520,3,987.81
2083990620,3,987.81
2083990720,3,987.81995
2083990820,3,987.86
2083990920,3,987.81995
2083991020,3,987.83997
2083991120,3,987.82996
2083991220,3,987.81
2083991320,3,987.86
2083991420,3,987.82996
2083991520,3,987.86
2083991620,3,987.8
2083991720,3,987.81
2083991820,3,987.8
2083991920,3,987.83997
2083992020,3,987.81995
2083992120,3,987.81995
2083992220,3,987.81995
2083992320,3,987.81
2083992420,3,987.82996
2083992520,3,987.85
2083992620,3,987.81995
2083992720,3,987.85
2083992820,3,987.83997
2083992920,3,987.83997
2083993020,3,987.86
2083993120,3,987.81995
2083993220,3,987.83997
2083993320,3,987.86
2083993420,3,987.86
2083993520,3,987.86
2083993620,3,987.88995
2083993720,3,987.83997
2083993820,3,987.93
2083993920,3,987.85
2083994020,3,987.94
2083994120,3,987.83997
2083994220,3,987.92
2083994320,3,987.85
2083994420,3,987.91
2083994520,3,987.86
2083994620,3,987.88995
2083994720,3,987.83997
2083994820,3,987.88
2083994920,3,987.82996
2083995020,3,987.85
2083995120,3,987.81995
2083995220,3,987.85
2083995320,3,987.88995
2083995420,3,987.87
2083995520,3,987.88
2083995620,3,987.91
2083995720,3,987.88
2083995820,3,987.89996
2083995920,3,987.91
2083996020,3,987.88
2083996120,3,987.92
2083996220,3,987.89996
2083996320,3,987.88
2083996420,3,987.94995
2083996520,3,987.85
2083996620,3,987.89996
2083996720,3,987.88
2083996820,3,987.88995
2083996920,3,987.85
2083997020,3,987.92
2083997120,3,987.88995
2083997220,3,987.91
2083997320,3,987.87
2083997420,3,987.93
2083997520,3,987.92
2083997620,3,987.93
2083997720,3,987.88
2083997820,3,987.94995
2083997920,3,987.92
2083998020,3,987.86
2083998120,3,987.89996
2083998220,3,987.70996
2083998320,3,987.87
2083998420,3,987.56995
2083998520,3,988.00995
2083998620,3,987.79
2083998720,3,987.8
2083998820,3,987.81
2083998920,3,987.88
2083999020,3,987.81995
2083999120,3,987.88
2083999220,3,987.86
2083999320,3,987.85
2083999420,3,987.85
2083999520,3,987.89996
2083999620,3,987.93
2083999720,3,987.93
2083999820,3,987.97
2083999920,3,987.91
2084000020,3,987.88
2084000120,3,987.85
2084000220,3,987.88995
2084000320,3,987.81995
2084000420,3,987.86
2084000520,3,987.93
2084000620,3,987.93
2084000720,3,987.93
2084000820,3,987.99
2084000920,3,987.94995
2084001020,3,987.95996
2084001120,3,987.98
2084001220,3,987.93
2084001320,3,987.94
2084001420,3,987.93
2084001520,3,987.93
2084001620,3,987.94
2084001720,3,987.89996
2084001820,3,987.91
2084001920,3,987.93
2084002020,3,987.94
2084002120,3,987.88
2084002220,3,987.98
2084002320,3,987.97
2084002420,3,987.95996
2084002520,3,988.00995
2084002620,3,987.98
2084002720,3,987.97
2084002820,3,988.00995
2084002920,3,988.00995
2084003020,3,987.99
2084003120,3,988.00995
2084003220,3,987.99
2084003320,3,988.0
2084003420,3,987.98
2084003520,3,987.99
2084003620,3,988.0
2084003720,3,987.95996
2084003820,3,988.06
2084003920,3,987.99
2084004020,3,988.04
2084004120,3,987.91
2084004220,3,988.08997
2084004320,3,987.98
2084004420,3,988.06
2084004520,3,987.97
2084004620,3,988.01996
2084004720,3,988.02997
2084004820,3,988.04
2084004920,3,988.04
2084005020,3,988.04
2084005120,3,988.02997
2084005220,3,988.04
2084005320,3,988.02997
2084005420,3,988.05
2084005520,3,988.05
2084005620,3,988.06995
2084005720,3,988.04
2084005820,3,988.04
2084005920,3,988.06
2084006020,3,988.05
2084006120,3,988.06995
2084006220,3,988.06
2084006320,3,988.06
2084006420,3,988.07996
2084006520,3,988.06
2084006620,3,988.08997
2084006720,3,988.06
2084006820,3,988.06995
2084006920,3,988.08997
2084007020,3,988.1
2084007120,3,988.06995
2084007220,3,988.11
2084007320,3,988.04
2084007420,3,988.07996
2084007520,3,988.08997
2084007620,3,988.08997
2084007720,3,988.07996
2084007820,3,988.13995
2084007920,3,988.17
2084008020,3,988.16
2084008120,3,988.1
2084008220,3,988.08997
2084008320,3,988.11
2084008420,3,988.11
2084008520,3,988.1
2084008620,3,988.12
2084008720,3,988.12
2084008820,3,988.13
2084008920,3,988.11
2084009020,3,988.13
2084009120,3,988.13
2084009220,3,988.12
2084009320,3,988.13995
2084009420,3,988.13
2084009520,3,988.13995
2084009620,3,988.13
2084009720,3,988.14996
2084009820,3,988.1
2084009920,3,988.18
2084010020,3,988.13
2084010120,3,988.13995
2084010220,3,988.13
2084010320,3,988.16
2084010420,3,988.19
2084010520,3,988.13995
2084010620,3,988.22
2084010720,3,988.20996
2084010820,3,988.17
2084010920,3,988.23
2084011020,3,988.19
2084011120,3,988.23
2084011220,3,988.16
2084011320,3,988.20996
2084011420,3,988.14996
2084011520,3,988.20996
2084011620,3,988.14996
2084011720,3,988.18
2084011820,3,988.16
2084011920,3,988.14996
2084012020,3,988.13995
2084012120,3,988.13995
2084012220,3,988.17
2084012320,3,988.14996
2084012420,3,988.20996
2084012520,3,988.14996
2084012620,3,988.19
2084012720,3,988.19
2084012820,3,988.16
2084012920,3,988.17
2084013020,3,988.19
2084013120,3,988.19995
2084013220,3,988.19995
2084013320,3,988.24
2084013420,3,988.23
2084013520,3,988.23
2084013620,3,988.17
2084013720,3,988.20996
2084013820,3,988.14996
2084013920,3,988.17
2084014020,3,988.18
2084014120,3,988.19995
2084014220,3,988.19
2084014320,3,988.22
2084014420,3,988.17
2084014520,3,988.22
2084014620,3,988.1
2084014720,3,988.22
2084014820,3,988.19
2084014920,3,988.13
2084015020,3,988.51996
2084015120,3,987.85
2084015220,3,988.13995
2084015320,3,988.18
2084015420,3,988.24
2084015520,3,988.25
2084015620,3,988.27997
2084015720,3,988.33997
2084015820,3,988.11
2084015920,3,988.05
2084016020,3,988.24
2084016120,3,988.12
2084016220,3,988.00995
2084016320,3,987.95996
2084016420,3,988.20996
2084016520,3,987.88
2084016620,3,987.92
2084016720,3,988.56
2084016820,3,988.3
2084016920,3,988.31
2084017020,3,988.25995
2084017120,3,988.25
2084017220,3,988.31
2084017320,3,988.39996
2084017420,3,988.43
2084017520,3,988.38995
2084017620,3,988.36
2084017720,3,988.35
2084017820,3,988.38995
2084017920,3,988.39996
2084018020,3,988.37
2084018120,3,988.36
2084018220,3,988.39996
2084018320,3,988.38995
2084018420,3,988.39996
2084018520,3,988.42
2084018620,3,988.39996
2084018720,3,988.35
2084018820,3,988.37
2084018920,3,988.35
2084019020,3,988.31995
2084019120,3,988.36
2084019220,3,988.31
2084019320,3,988.3
2084019420,3,988.31995
2084019520,3,988.29
2084019620,3,988.25995
2084019720,3,988.31
2084019820,3,988.3
2084019920,3,988.27997
2084020020,3,988.3
2084020120,3,988.36
2084020220,3,988.27997
2084020320,3,988.27997
2084020420,3,988.18
2084020520,3,987.99
2084020620,3,988.07996
2084020720,3,988.02997
2084020820,3,988.16
2084020920,3,987.99
2084021020,3,988.24
2084021120,3,988.44
2084021220,3,988.39996
2084021320,3,988.44
2084021420,3,988.56
2084021520,3,988.39996
2084021620,3,988.49
2084021720,3,988.43
2084021820,3,988.39996
2084021920,3,988.43
2084022020,3,988.42
2084022120,3,988.37
2084022220,3,988.41
2084022320,3,988.44
2084022420,3,988.38995
2084022520,3,988.44995
2084022620,3,988.38995
2084022720,3,988.44
2084022820,3,988.38995
2084022920,3,988.47
2084023020,3,988.38995
2084023120,3,988.39996
2084023220,3,988.47
2084023320,3,988.42
2084023420,3,988.41
2084023520,3,988.44
2084023620,3,988.44995
2084023720,3,988.41
2084023820,3,988.41
2084023920,3,988.42
2084024020,3,988.38
2084024120,3,988.38995
2084024220,3,988.39996
2084024320,3,988.37
2084024420,3,988.42
2084024520,3,988.45996
2084024620,3,988.57996
2084024720,3,988.32996
2084024820,3,988.44
2084024920,3,988.41
2084025020,3,988.48
2084025120,3,988.42
2084025220,3,988.45996
2084025320,3,988.38995
2084025420,3,988.43
2084025520,3,988.45996
2084025620,3,988.47
2084025720,3,988.49
2084025820,3,988.39996
2084025920,3,988.5
2084026020,3,988.48
2084026120,3,988.45996
2084026220,3,988.48
2084026320,3,988.47
2084026420,3,988.47
2084026520,3,988.48
2084026620,3,988.49
2084026720,3,988.47
2084026820,3,988.48
2084026920,3,988.47
2084027020,3,988.44995
2084027120,3,988.5
2084027220,3,988.49
2084027320,3,988.49
2084027420,3,988.51996
2084027520,3,988.48
2084027620,3,988.44995
2084027720,3,988.49
2084027820,3,988.49
2084027920,3,988.49
2084028020,3,988.5
2084028120,3,988.48
2084028220,3,988.5
2084028320,3,988.51996
2084028420,3,988.5
2084028520,3,988.51996
2084028620,3,988.51996
2084028720,3,988.50995
2084028820,3,988.52997
2084028920,3,988.49
2084029020,3,988.49
2084029120,3,988.50995
2084029220,3,988.45996
2084029320,3,988.48
2084029420,3,988.5
2084029520,3,988.48
2084029620,3,988.50995
2084029720,3,988.52997
2084029820,3,988.5
2084029920,3,988.52997
2084030020,3,988.56
2084030120,3,988.55
2084030220,3,988.55
2084030320,3,988.54
2084030420,3,988.56
2084030520,3,988.56
2084030620,3,988.57996
2084030720,3,988.57996
2084030820,3,988.50995
2084030920,3,988.38995
2084031020,3,988.43
2084031120,3,988.44
2084031220,3,988.47
2084031320,3,988.47
2084031420,3,988.51996
2084031520,3,988.44995
2084031620,3,988.48
2084031720,3,988.44
2084031820,3,988.45996
2084031920,3,988.48
2084032020,3,988.5
2084032120,3,988.49
2084032220,3,988.55
2084032320,3,988.47
2084032420,3,988.56995
2084032520,3,988.56
2084032620,3,988.52997
2084032720,3,988.54
2084032820,3,988.54
2084032920,3,988.51996
2084033020,3,988.56
2084033120,3,988.51996
2084033220,3,988.51996
2084033320,3,988.52997
2084033420,3,988.54
2084033520,3,988.5
2084033620,3,988.55
2084033720,3,988.49
2084033820,3,988.56995
2084033920,3,988.55
2084034020,3,988.54
2084034120,3,988.55
2084034220,3,988.56995
2084034320,3,988.54
2084034420,3,988.57996
2084034520,3,988.51996
2084034620,3,988.52997
2084034720,3,988.51996
2084034820,3,988.56
2084034920,3,988.55
2084035020,3,988.58997
2084035120,3,988.55
2084035220,3,988.56
2084035320,3,988.57996
2084035420,3,988.62
2084035520,3,988.54
2084035620,3,988.63995
2084035720,3,988.57996
2084035820,3,988.63995
2084035920,3,988.63
2084036020,3,988.56995
2084036120,3,988.61
2084036220,3,988.6
2084036320,3,988.56
2084036420,3,988.66
2084036520,3,988.61
2084036620,3,988.62
2084036720,3,988.56995
2084036820,3,988.62
2084036920,3,988.55
2084037020,3,988.6
2084037120,3,988.58997
2084037220,3,988.58997
2084037320,3,988.52997
2084037420,3,988.52997
2084037520,3,988.67
2084037620,3,988.44995
2084037720,3,988.61
2084037820,3,988.55
2084037920,3,988.55
2084038020,3,988.38
2084038120,3,988.62
2084038220,3,988.73
2084038320,3,988.35
2084038420,3,988.58997
2084038520,3,988.6
2084038620,3,988.55
2084038720,3,988.68
2084038820,3,988.75
2084038920,3,988.73
2084039020,3,988.81
2084039120,3,988.79
2084039220,3,988.82996
2084039320,3,988.83997
2084039420,3,988.82996
2084039520,3,988.82996
2084039620,3,988.81
2084039720,3,988.76996
2084039820,3,988.76996
2084039920,3,988.75995
2084040020,3,988.75995
2084040120,3,988.76996
2084040220,3,988.76996
2084040320,3,988.74
2084040420,3,988.73
2084040520,3,988.79
2084040620,3,988.74
2084040720,3,988.77997
2084040820,3,988.72
2084040920,3,988.75
2084041020,3,988.70996
2084041120,3,988.73
2084041220,3,988.75995
2084041320,3,988.76996
2084041420,3,988.72
2084041520,3,988.77997
2084041620,3,988.69995
2084041720,3,988.75995
2084041820,3,988.74
2084041920,3,988.73
2084042020,3,988.74
2084042120,3,988.75995
2084042220,3,988.74
2084042320,3,988.75
2084042420,3,988.75995
2084042520,3,988.77997
2084042620,3,988.72
2084042720,3,988.74
2084042820,3,988.75
2084042920,3,988.70996
2084043020,3,988.76996
2084043120,3,988.75995
2084043220,3,988.75995
2084043320,3,988.8
2084043420,3,988.77997
2084043520,3,988.76996
2084043620,3,988.81
2084043720,3,988.81
2084043820,3,988.81
2084043920,3,988.8
2084044020,3,988.81995
2084044120,3,988.81
2084044220,3,988.81995
2084044320,3,988.77997
2084044420,3,988.81995
2084044520,3,988.79
2084044620,3,988.77997
2084044720,3,988.83997
2084044820,3,988.81
2084044920,3,988.82996
2084045020,3,988.82996
2084045120,3,988.83997
2084045220,3,988.86
2084045320,3,988.87
2084045420,3,988.86
2084045520,3,988.88995
2084045620,3,988.85
2084045720,3,988.87
2084045820,3,988.83997
2084045920,3,988.82996
2084046020,3,988.85
2084046120,3,988.85
2084046220,3,988.89996
2084046320,3,988.88995
2084046420,3,988.85
2084046520,3,988.88995
2084046620,3,988.83997
2084046720,3,988.88995
2084046820,3,988.88995
2084046920,3,988.81995
2084047020,3,988.91
2084047120,3,988.81
2084047220,3,988.94
2084047320,3,988.87
2084047420,3,988.83997
2084047520,3,988.88995
2084047620,3,988.85
2084047720,3,988.87
2084047820,3,988.82996
2084047920,3,988.88995
2084048020,3,988.85
2084048120,3,988.91
2084048220,3,988.88
2084048320,3,988.89996
2084048420,3,988.88995
2084048520,3,988.89996
2084048620,3,988.87
2084048720,3,988.89996
2084048820,3,988.88995
2084048920,3,988.98
2084049020,3,988.94995
2084049120,3,988.89996
2084049220,3,988.94
2084049320,3,988.99
2084049420,3,988.94
2084049520,3,988.94995
2084049620,3,988.97
2084049720,3,988.92
2084049820,3,988.99
2084049920,3,988.91
2084050020,3,988.95996
2084050120,3,988.91
2084050220,3,988.91
2084050320,3,988.91
2084050420,3,988.93
2084050520,3,988.92
2084050620,3,989.02997
2084050720,3,989.04
2084050820,3,989.02997
2084050920,3,989.0
2084051020,3,989.0
2084051120,3,988.97
2084051220,3,988.97
2084051320,3,988.97
2084051420,3,988.94995
2084051520,3,988.97
2084051620,3,988.95996
2084051720,3,989.0
2084051820,3,989.00995
2084051920,3,988.98
2084052020,3,989.01996
2084052120,3,989.0
2084052220,3,989.00995
2084052320,3,988.98
2084052420,3,989.01996
2084052520,3,988.94995
2084052620,3,989.00995
2084052720,3,988.94995
2084052820,3,988.94995
2084052920,3,988.93
2084053020,3,988.97
2084053120,3,988.94995
2084053220,3,988.99
2084053320,3,988.92
2084053420,3,988.99
2084053520,3,988.93
2084053620,3,988.92
2084053720,3,988.97
2084053820,3,988.94995
2084053920,3,988.94
2084054020,3,988.95996
2084054120,3,988.94995
2084054220,3,988.87
2084054320,3,988.99
2084054420,3,988.92
2084054520,3,989.05
2084054620,3,988.82996
2084054720,3,988.89996
2084054820,3,989.01996
2084054920,3,989.01996
2084055020,3,988.87
2084055120,3,988.95996
2084055220,3,988.93
2084055320,3,988.92
2084055420,3,988.98
2084055520,3,988.98
2084055620,3,988.88
2084055720,3,988.98
2084055820,3,988.99
2084055920,3,988.98
2084056020,3,988.95996
2084056120,3,988.93
2084056220,3,988.87
2084056320,3,989.06995
2084056420,3,988.88
2084056520,3,988.94
2084056620,3,988.93
2084056720,3,988.94995
2084056820,3,988.97
2084056920,3,988.95996
2084057020,3,988.94995
2084057120,3,988.94995
2084057220,3,989.0
2084057320,3,988.97
2084057420,3,988.98
2084057520,3,989.06
2084057620,3,988.99
2084057720,3,989.00995
2084057820,3,988.91
2084057920,3,988.94995
2084058020,3,988.89996
2084058120,3,988.92
2084058220,3,988.88995
2084058320,3,988.91
2084058420,3,988.94995
2084058520,3,988.94
2084058620,3,988.97
2084058720,3,989.0
2084058820,3,989.00995
2084058920,3,988.97
2084059020,3,989.01996
2084059120,3,988.99
2084059220,3,989.00995
2084059320,3,988.99
2084059420,3,989.0
2084059520,3,988.97
2084059620,3,989.05
2084059720,3,989.01996
2084059820,3,989.00995
2084059920,3,989.05
2084060020,3,988.99
2084060120,3,989.01996
2084060220,3,989.02997
2084060320,3,989.08997
