location due to GPS and WiFi+Cell,2026-06-11_18-56-46.727_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2083975709,gps,55.609385,37.520575,1,1.2,1,245.6,1,140.49,1,4.1723385,1781193447000,2083975653270037
2083976708,gps,55.60935500000001,37.520615,1,1.2,1,245.7,1,139.25,1,4.0405693,1781193448000,2083976652185421
2083977715,gps,55.60932666666666,37.520655000000005,1,1.2,1,245.79999999999998,1,139.48,1,3.9329925,1781193449000,2083977651294729
2083978535,network,55.6116504,37.5179818,1,64.1,1,301.1000061035156,0,0.0,0,0.0,1781193435481,2083964130000000
2083978717,gps,55.60929666666666,37.520695,1,1.2,1,245.7,1,139.6,1,3.8640196,1781193450000,2083978654655345
2083979708,gps,55.60926333333334,37.520734999999995,1,1.2,1,245.4,1,143.95,1,3.876373,1781193451000,2083979651372268
2083980713,gps,55.60922833333334,37.520775,1,1.2,1,245.0,1,145.93,1,3.9335072,1781193452000,2083980651701191
2083981714,gps,55.60919333333333,37.52081666666666,1,1.2,1,244.7,1,141.77,1,3.9793174,1781193453000,2083981651970960
2083982712,gps,55.60916166666666,37.52086166666666,1,1.2,1,244.5,1,139.44,1,4.0714526,1781193454000,2083982653218960
2083983714,gps,55.60913000000001,37.52091,1,1.2,1,244.29999999999998,1,136.52,1,4.1718235,1781193455000,2083983651473191
2083984716,gps,55.609098333333336,37.520959999999995,1,1.2,1,244.0,1,138.94,1,4.248517,1781193456000,2083984654619037
2083985719,gps,55.60906666666666,37.52100666666667,1,1.1,1,243.7,1,139.75,1,4.3149166,1781193457000,2083985652763345
2083986710,gps,55.60903499999999,37.52105666666667,1,1.1,1,243.5,1,139.38,1,4.3777127,1781193458000,2083986651444191
2083987720,gps,55.60900333333334,37.521105,1,1.1,1,243.29999999999998,1,136.88,1,4.4338174,1781193459000,2083987654122653
2083988714,gps,55.60897166666667,37.521155,1,1.1,1,243.0,1,135.77,1,4.495584,1781193460000,2083988652734114
2083989711,gps,55.60893833333333,37.52120333333333,1,1.2,1,242.7,1,135.64,1,4.506393,1781193461000,2083989651333807
2083990716,gps,55.60891,37.521256666666666,1,1.2,1,242.79999999999998,1,132.52,1,4.5058784,1781193462000,2083990654227653
2083991710,gps,55.60888333333334,37.52131333333333,1,1.2,1,243.0,1,130.14,1,4.524923,1781193463000,2083991652147884
2083992715,gps,55.60885666666666,37.52137166666667,1,1.2,1,243.0,1,127.46,1,4.5424237,1781193464000,2083992650979038
2083993708,gps,55.608826666666666,37.52142666666667,1,1.2,1,242.7,1,129.42,1,4.5681596,1781193465000,2083993649204884
2083994709,gps,55.60879333333334,37.521481666666666,1,1.2,1,242.5,1,137.43,1,4.616029,1781193466000,2083994652626653
2083995707,gps,55.60876,37.521535,1,1.2,1,242.4,1,134.59,1,4.6484566,1781193467000,2083995652184576
2083996715,gps,55.60873166666667,37.521595000000005,1,1.2,1,242.29999999999998,1,128.4,1,4.69787,1781193468000,2083996651095576
2083997713,gps,55.60870333333334,37.521658333333335,1,1.2,1,242.4,1,129.07,1,4.739562,1781193469000,2083997656889423
2083998725,gps,55.60867666666666,37.52171833333333,1,1.2,1,242.5,1,130.22,1,4.7704453,1781193470000,2083998652663038
2083999145,network,55.6084363,37.5200707,1,60.586,1,268.6000061035156,0,0.0,0,0.0,1781193469877,2083998526000000
2083999716,gps,55.60865333333333,37.52178166666667,1,1.2,1,243.0,1,123.91,1,4.7982407,1781193471000,2083999653296192
2084000715,gps,55.60863166666666,37.52184833333333,1,1.2,1,243.4,1,123.49,1,4.8280945,1781193472000,2084000649634038
2084001705,gps,55.608603333333335,37.521908333333336,1,1.2,1,243.2,1,124.19,1,4.8579483,1781193473000,2084001650455654
2084002709,gps,55.608579999999996,37.521975,1,1.2,1,243.29999999999998,1,121.38,1,4.882655,1781193474000,2084002652073423
2084003712,gps,55.60855166666667,37.522041666666674,1,1.2,1,243.0,1,123.53,1,4.918171,1781193475000,2084003653464884
2084004714,gps,55.608534999999996,37.522105,1,1.2,1,243.9,1,121.84,1,4.90067,1781193476000,2084004652359885
2084005710,gps,55.60850833333334,37.522169999999996,1,1.2,1,243.79999999999998,1,122.79,1,4.8986115,1781193477000,2084005652023269
2084006712,gps,55.60848666666667,37.522235,1,1.2,1,244.2,1,122.55,1,4.882655,1781193478000,2084006653506654
2084007713,gps,55.608464999999995,37.52229833333333,1,1.2,1,244.4,1,125.48,1,4.879052,1781193479000,2084007652951577
2084008710,gps,55.60843333333334,37.522360000000006,1,1.2,1,243.79999999999998,1,124.62,1,4.871331,1781193480000,2084008652594654
2084009713,gps,55.60839833333333,37.522425,1,1.2,1,242.7,1,125.08,1,4.897582,1781193481000,2084009654794731
2084010713,gps,55.60837333333334,37.52249666666667,1,1.2,1,242.5,1,125.66,1,4.908391,1781193482000,2084010653611962
2084011708,gps,55.60834166666667,37.52256,1,1.2,1,241.9,1,130.8,1,4.891405,1781193483000,2084011652866346
2084012710,gps,55.608309999999996,37.522618333333334,1,1.2,1,241.29999999999998,1,133.05,1,4.8754487,1781193484000,2084012651763962
2084013714,gps,55.60827833333333,37.522675,1,1.2,1,240.7,1,131.27,1,4.837874,1781193485000,2084013654214424
2084014718,gps,55.60824666666667,37.522731666666665,1,1.2,1,240.2,1,130.9,1,4.8353004,1781193486000,2084014654597193
2084015719,gps,55.608218333333326,37.52279166666666,1,1.2,1,239.9,1,130.24,1,4.828609,1781193487000,2084015653627347
2084016721,gps,55.60819,37.52285166666666,1,1.2,1,239.7,1,130.06,1,4.802358,1781193488000,2084016656151347
2084017715,gps,55.60816166666667,37.522911666666666,1,1.2,1,239.6,1,127.63,1,4.8167706,1781193489000,2084017655292808
2084018705,gps,55.608138333333336,37.522976666666665,1,1.2,1,239.6,1,125.94,1,4.841992,1781193490000,2084018648374424
2084019713,gps,55.60811333333333,37.52304166666667,1,1.2,1,239.6,1,123.32,1,4.823462,1781193491000,2084019651406655
2084020186,network,55.6080903,37.5227961,1,29.812,1,245.40000915527344,0,0.0,0,0.0,1781193491084,2084019733000000
2084020714,gps,55.608093333333336,37.523113333333335,1,1.2,1,240.1,1,122.95,1,4.837874,1781193492000,2084020652173193
2084021712,gps,55.608063333333334,37.523181666666666,1,1.2,1,240.0,1,127.45,1,4.8960376,1781193493000,2084021652710962
2084022713,gps,55.60803333333333,37.52324833333333,1,1.2,1,239.9,1,128.19,1,4.9454513,1781193494000,2084022652109732
2084023713,gps,55.608005000000006,37.523316666666666,1,1.2,1,239.9,1,124.24,1,5.0056734,1781193495000,2084023652590732
2084024719,gps,55.60798,37.52338833333333,1,1.2,1,240.1,1,127.17,1,5.0499396,1781193496000,2084024652050655
2084025708,gps,55.607951666666665,37.52345666666667,1,1.2,1,240.2,1,126.72,1,5.092662,1781193497000,2084025652222963
2084026713,gps,55.607924999999994,37.523525,1,1.2,1,240.1,1,123.53,1,5.147222,1781193498000,2084026650983963
2084027718,gps,55.6079,37.523595,1,1.2,1,240.1,1,122.84,1,5.1518545,1781193499000,2084027653168809
2084028715,gps,55.60787666666667,37.523665,1,1.2,1,239.7,1,117.6,1,5.140531,1781193500000,2084028651386348
2084029713,gps,55.60785666666667,37.523736666666665,1,1.2,1,239.4,1,113.97,1,5.16987,1781193501000,2084029651401424
2084030711,gps,55.60784166666667,37.52381333333334,1,1.2,1,239.6,1,113.73,1,5.1672964,1781193502000,2084030651895271
2084031712,gps,55.607823333333336,37.52388166666666,1,1.2,1,239.7,1,120.79,1,5.1220007,1781193503000,2084031650704578
2084032709,gps,55.60780166666667,37.52394666666667,1,1.2,1,240.0,1,121.79,1,5.0854554,1781193504000,2084032651013425
2084033718,gps,55.607780000000005,37.52401,1,1.2,1,240.1,1,123.47,1,5.050969,1781193505000,2084033653434348
2084034708,gps,55.60775333333333,37.524076666666666,1,1.2,1,239.9,1,119.35,1,5.0293508,1781193506000,2084034651852194
2084035715,gps,55.607728333333334,37.52414833333333,1,1.2,1,239.5,1,119.48,1,5.007218,1781193507000,2084035652534117
2084036714,gps,55.60769833333334,37.524210000000004,1,1.2,1,238.8,1,134.2,1,4.9814816,1781193508000,2084036650926963
2084037713,gps,55.607656666666664,37.52424333333333,1,1.2,1,237.3,1,154.07,1,4.8960376,1781193509000,2084037654534425
2084038707,gps,55.60761166666666,37.52423833333333,1,1.3,1,235.7,1,181.67,1,4.7946377,1781193510000,2084038647898733
2084039713,gps,55.60757,37.524205,1,1.3,1,234.3,1,204.56,1,4.709708,1781193511000,2084039650564502
2084040463,network,55.6075071,37.5251199,1,25.421,1,281.9000244140625,0,0.0,0,0.0,1781193511269,2084039918000000
2084040711,gps,55.60752833333333,37.524168333333336,1,1.2,1,233.2,1,205.78,1,4.693752,1781193512000,2084040650713502
2084041721,gps,55.607488333333336,37.524136666666664,1,1.2,1,232.4,1,206.75,1,4.712282,1781193513000,2084041651034118
2084042718,gps,55.60744666666666,37.52410333333333,1,1.1,1,231.6,1,206.11,1,4.728238,1781193514000,2084042652596887
2084043722,gps,55.607405,37.524073333333334,1,1.1,1,231.3,1,200.11,1,4.7426505,1781193515000,2084043651526964
2084044708,gps,55.60736166666667,37.524045,1,1.1,1,230.5,1,201.75,1,4.76221,1781193516000,2084044651657195
2084045730,gps,55.607319999999994,37.52401833333333,1,1.1,1,230.2,1,204.13,1,4.730812,1781193517000,2084045653075041
2084046713,gps,55.60728000000001,37.52399166666667,1,1.1,1,229.8,1,205.86,1,4.7236056,1781193518000,2084046652889502
2084047720,gps,55.607241666666674,37.523965,1,1.1,1,230.0,1,204.17,1,4.7462535,1781193519000,2084047650305810
2084048709,gps,55.60720333333334,37.523943333333335,1,1.1,1,230.1,1,201.75,1,4.7884607,1781193520000,2084048650937810
2084049711,gps,55.60716833333333,37.52392666666666,1,1.1,1,230.6,1,199.61,1,4.752945,1781193521000,2084049650737503
2084050705,gps,55.607135,37.52391,1,1.1,1,231.0,1,199.15,1,4.646912,1781193522000,2084050650397810
2084051711,gps,55.60710166666666,37.523900000000005,1,1.1,1,231.4,1,195.94,1,4.523894,1781193523000,2084051651204810
2084052704,gps,55.60707000000001,37.52388833333334,1,1.1,1,231.8,1,197.58,1,4.3849187,1781193524000,2084052650023041
2084053717,gps,55.607038333333335,37.523873333333334,1,1.1,1,232.3,1,200.19,1,4.2330756,1781193525000,2084053653858118
2084054713,gps,55.60700833333333,37.52385833333334,1,1.2,1,232.0,1,191.21,1,4.064761,1781193526000,2084054651385503
2084055715,gps,55.606975,37.523845,1,1.2,1,231.4,1,187.28,1,3.9474046,1781193527000,2084055650364811
2084056713,gps,55.606944999999996,37.52382333333333,1,1.2,1,230.79999999999998,1,201.75,1,3.8249009,1781193528000,2084056651639041
2084057719,gps,55.606913333333324,37.52379333333333,1,1.2,1,230.2,1,208.62,1,3.757987,1781193529000,2084057674047657
2084058715,gps,55.60688333333333,37.523761666666665,1,1.2,1,229.7,1,212.93,1,3.676146,1781193530000,2084058648591580
2084059722,gps,55.60685,37.523736666666665,1,1.2,1,229.5,1,203.14,1,3.6555572,1781193531000,2084059652055042
2084060509,network,55.606844,37.524521,1,29.525,1,239.20001220703125,0,0.0,0,0.0,1781193529817,2084058466000000
2084060722,gps,55.60681833333333,37.523716666666665,1,1.2,1,229.5,1,200.31,1,3.6334243,1781193532000,2084060651869503
2084061714,gps,55.60678500000001,37.523696666666666,1,1.2,1,229.29999999999998,1,198.83,1,3.6380568,1781193533000,2084061650210965
2084062723,gps,55.60675,37.52368166666667,1,1.2,1,229.29999999999998,1,193.88,1,3.6406302,1781193534000,2084062650435657
2084063711,gps,55.606715,37.52367166666667,1,1.1,1,229.5,1,192.7,1,3.652469,1781193535000,2084063651833503
2084064714,gps,55.60668333333333,37.52365833333333,1,1.2,1,229.9,1,196.65,1,3.6555572,1781193536000,2084064652340811
2084065713,gps,55.606653333333334,37.52364166666667,1,1.2,1,230.2,1,201.92,1,3.6380568,1781193537000,2084065652613427
2084066715,gps,55.606625,37.52361833333334,1,1.2,1,230.2,1,208.11,1,3.615409,1781193538000,2084066653263657
2084067714,gps,55.60659833333334,37.52359333333333,1,1.2,1,230.2,1,204.01,1,3.5824666,1781193539000,2084067652264273
2084068719,gps,55.60657500000001,37.52356333333333,1,1.2,1,230.0,1,203.86,1,3.5757754,1781193540000,2084068651712273
2084069716,gps,55.60654666666666,37.523540000000004,1,1.2,1,229.6,1,198.58,1,3.5309944,1781193541000,2084069654900196
2084070701,gps,55.60652333333334,37.52352166666667,1,1.2,1,229.0,1,202.24,1,3.411579,1781193542000,2084070651883350
2084071713,gps,55.60650999999999,37.523505,1,1.2,1,228.9,1,209.78,1,3.1799538,1781193543000,2084071652997812
2084072729,gps,55.60650833333334,37.52349666666667,1,1.2,1,229.2,1,228.28,1,2.8561935,1781193544000,2084072651855658
2084073709,gps,55.60650999999999,37.52349666666667,1,1.2,1,229.2,1,92.02,1,2.490226,1781193545000,2084073650763658
2084074707,gps,55.60651166666666,37.52349666666667,1,1.2,1,229.5,1,119.16,1,2.1412444,1781193546000,2084074651631043
2084075709,gps,55.60651166666666,37.52350333333333,1,1.1,1,229.7,1,92.15,1,1.819543,1781193547000,2084075651893812
2084076712,gps,55.60650999999999,37.52350833333333,1,1.1,1,230.0,1,115.88,1,1.5050478,1781193548000,2084076651371043
2084077712,gps,55.60651333333333,37.523511666666664,1,1.1,1,230.5,1,112.47,1,1.1812875,1781193549000,2084077651498658
2084078705,gps,55.60651500000001,37.523513333333334,1,1.1,1,231.1,1,91.09,1,0.8384825,1781193550000,2084078651129735
2084079708,gps,55.60651666666666,37.523516666666666,1,1.1,1,231.5,1,81.74,1,0.5126633,1781193551000,2084079647857120
2084080510,network,55.6069872,37.5235081,1,19.183,1,239.3000030517578,0,0.0,0,0.0,1781193534364,2084063013000000
2084080734,gps,55.60651666666666,37.523516666666666,1,1.1,1,232.0,1,117.62,1,0.0,1781193552000,2084080650365197
2084081708,gps,55.60651500000001,37.523514999999996,1,1.1,1,232.4,1,293.22,1,0.0,1781193553000,2084081648352505
2084082709,gps,55.60651333333333,37.523511666666664,1,1.1,1,232.6,1,227.79,1,0.0,1781193554000,2084082649953735
2084083728,gps,55.60651333333333,37.523511666666664,1,1.1,1,232.6,1,227.79,1,0.0,1781193555000,2084083654023658
2084084716,gps,55.60651333333333,37.523511666666664,1,1.1,1,232.6,1,227.79,1,0.0,1781193556000,2084084651624274
2084085718,gps,55.60651333333333,37.523511666666664,1,1.1,1,232.6,1,227.79,1,0.0,1781193557000,2084085652086966
2084086715,gps,55.60651333333333,37.523511666666664,1,1.1,1,232.6,1,227.79,1,0.0,1781193558000,2084086652544582
2084087709,gps,55.60651333333333,37.523511666666664,1,1.2,1,232.6,1,227.79,1,0.0,1781193559000,2084087653103966
2084088706,gps,55.60651333333333,37.523511666666664,1,1.2,1,232.6,1,227.79,1,0.0,1781193560000,2084088650782351
2084089710,gps,55.60650666666667,37.523469999999996,1,1.2,1,233.29999999999998,1,273.33,1,0.21463917,1781193561000,2084089651554428
2084090708,gps,55.60650833333334,37.523468333333334,1,1.2,1,233.4,1,269.73,1,0.0,1781193562000,2084090650180582
2084091716,gps,55.606505,37.523468333333334,1,1.2,1,233.5,1,252.88,1,0.0,1781193563000,2084091652396890
