spl07,goermicro,2026-06-11_17-50-21.438_Active 10 Pro
2079977228,3,984.1
2079977328,3,984.1
2079977428,3,984.1
2079977528,3,984.1
2079977628,3,984.1
2079977728,3,984.1
2079977828,3,984.1
2079977928,3,984.1
2079978028,3,984.1
2079978128,3,984.1
2079978228,3,984.1
2079978328,3,984.1
2079978428,3,984.08997
2079978528,3,984.1
2079978628,3,984.08997
2079978728,3,984.1
2079978828,3,984.12
2079978928,3,984.1
2079979028,3,984.1
2079979128,3,984.1
2079979228,3,984.11
2079979328,3,984.1
2079979428,3,984.11
2079979528,3,984.11
2079979628,3,984.1
2079979728,3,984.08997
2079979828,3,984.1
2079979928,3,984.11
2079980028,3,984.1
2079980128,3,984.11
2079980228,3,984.11
2079980328,3,984.1
2079980428,3,984.11
2079980528,3,984.1
2079980628,3,984.1
2079980728,3,984.1
2079980828,3,984.11
2079980928,3,984.1
2079981028,3,984.08997
2079981128,3,984.11
2079981228,3,984.1
2079981328,3,984.11
2079981428,3,984.11
2079981528,3,984.11
2079981628,3,984.11
2079981728,3,984.11
2079981828,3,984.1
2079981928,3,984.1
2079982028,3,984.1
2079982128,3,984.11
2079982228,3,984.1
2079982328,3,984.1
2079982428,3,984.1
2079982528,3,984.11
2079982628,3,984.1
2079982728,3,984.11
2079982828,3,984.11
2079982928,3,984.1
2079983028,3,984.12
2079983128,3,984.11
2079983228,3,984.1
2079983328,3,984.11
2079983428,3,984.11
2079983528,3,984.1
2079983628,3,984.08997
2079983728,3,984.11
2079983828,3,984.11
2079983928,3,984.11
2079984028,3,984.11
2079984128,3,984.12
2079984228,3,984.1
2079984328,3,984.11
2079984428,3,984.1
2079984528,3,984.1
2079984628,3,984.11
2079984728,3,984.1
2079984828,3,984.08997
2079984928,3,984.1
2079985028,3,984.1
2079985128,3,984.1
2079985228,3,984.12
2079985328,3,984.11
2079985428,3,984.1
2079985528,3,984.11
2079985628,3,984.12
2079985728,3,984.08997
2079985828,3,984.1
2079985928,3,984.11
2079986028,3,984.1
2079986128,3,984.08997
2079986228,3,984.11
2079986328,3,984.1
2079986428,3,984.1
2079986528,3,984.11
2079986628,3,984.1
2079986728,3,984.1
2079986828,3,984.11
2079986928,3,984.1
2079987028,3,984.1
2079987128,3,984.11
2079987228,3,984.1
2079987328,3,984.07996
2079987428,3,984.11
2079987528,3,984.11
2079987628,3,984.1
2079987728,3,984.11
2079987828,3,984.11
2079987928,3,984.1
2079988028,3,984.1
2079988128,3,984.11
2079988228,3,984.1
2079988328,3,984.1
2079988428,3,984.11
2079988528,3,984.1
2079988628,3,984.1
2079988728,3,984.1
2079988828,3,984.1
2079988928,3,984.11
2079989028,3,984.11
2079989128,3,984.1
2079989228,3,984.08997
2079989328,3,984.11
2079989428,3,984.1
2079989528,3,984.1
2079989628,3,984.11
2079989728,3,984.11
2079989828,3,984.08997
2079989928,3,984.11
2079990028,3,984.1
2079990128,3,984.1
2079990228,3,984.11
2079990328,3,984.12
2079990428,3,984.1
2079990528,3,984.1
2079990628,3,984.12
2079990728,3,984.1
2079990828,3,984.1
2079990928,3,984.11
2079991028,3,984.1
2079991128,3,984.1
2079991228,3,984.11
2079991328,3,984.1
2079991428,3,984.1
2079991528,3,984.12
2079991628,3,984.1
2079991728,3,984.1
2079991828,3,984.12
2079991928,3,984.11
2079992028,3,984.1
2079992128,3,984.11
2079992228,3,984.1
2079992328,3,984.08997
2079992428,3,984.08997
2079992528,3,984.1
2079992628,3,984.1
2079992728,3,984.11
2079992828,3,984.11
2079992928,3,984.1
2079993028,3,984.11
2079993128,3,984.12
2079993228,3,984.1
2079993328,3,984.1
2079993428,3,984.11
2079993528,3,984.11
2079993628,3,984.08997
2079993728,3,984.11
2079993828,3,984.1
2079993928,3,984.11
2079994028,3,984.11
2079994128,3,984.11
2079994228,3,984.1
2079994328,3,984.12
2079994428,3,984.11
2079994528,3,984.1
2079994628,3,984.1
2079994728,3,984.11
2079994828,3,984.1
2079994928,3,984.1
2079995028,3,984.12
2079995128,3,984.11
2079995228,3,984.1
2079995328,3,984.1
2079995428,3,984.11
2079995528,3,984.11
2079995628,3,984.11
2079995728,3,984.1
2079995828,3,984.1
2079995928,3,984.1
2079996028,3,984.11
2079996128,3,984.1
2079996228,3,984.08997
2079996328,3,984.1
2079996428,3,984.11
2079996528,3,984.11
2079996628,3,984.11
2079996728,3,984.11
2079996828,3,984.11
2079996928,3,984.11
2079997028,3,984.11
2079997128,3,984.08997
2079997228,3,984.1
2079997328,3,984.11
2079997428,3,984.1
2079997528,3,984.1
2079997628,3,984.1
2079997728,3,984.11
2079997828,3,984.08997
2079997928,3,984.11
2079998028,3,984.11
2079998128,3,984.11
2079998228,3,984.1
2079998328,3,984.11
2079998428,3,984.1
2079998528,3,984.1
2079998628,3,984.1
2079998728,3,984.1
2079998828,3,984.1
2079998928,3,984.08997
2079999028,3,984.11
2079999128,3,984.08997
2079999228,3,984.08997
2079999328,3,984.1
2079999428,3,984.11
2079999528,3,984.1
2079999628,3,984.11
2079999728,3,984.11
2079999828,3,984.1
2079999928,3,984.1
2080000028,3,984.11
2080000128,3,984.11
2080000228,3,984.1
2080000328,3,984.11
2080000428,3,984.1
2080000528,3,984.11
2080000628,3,984.11
2080000728,3,984.11
2080000828,3,984.11
2080000928,3,984.1
2080001028,3,984.11
2080001128,3,984.11
2080001228,3,984.11
2080001328,3,984.11
2080001428,3,984.11
2080001528,3,984.12
2080001628,3,984.12
2080001728,3,984.12
2080001828,3,984.12
2080001928,3,984.12
2080002028,3,984.13
2080002128,3,984.13
2080002228,3,984.13
2080002328,3,984.13
2080002428,3,984.13995
2080002528,3,984.13995
2080002628,3,984.13995
2080002728,3,984.13995
2080002828,3,984.13995
2080002928,3,984.13995
2080003028,3,984.14996
2080003128,3,984.14996
2080003228,3,984.16
2080003328,3,984.16
2080003428,3,984.16
2080003528,3,984.16
2080003628,3,984.16
2080003728,3,984.17
2080003828,3,984.17
2080003928,3,984.17
2080004028,3,984.17
2080004128,3,984.18
2080004228,3,984.18
2080004328,3,984.18
2080004428,3,984.19
2080004528,3,984.19
2080004628,3,984.19
2080004728,3,984.19995
2080004828,3,984.19995
2080004928,3,984.19995
2080005028,3,984.19995
2080005128,3,984.19995
2080005228,3,984.20996
2080005328,3,984.22
2080005428,3,984.22
2080005528,3,984.22
2080005628,3,984.23
2080005728,3,984.22
2080005828,3,984.23
2080005928,3,984.23
2080006028,3,984.23
2080006128,3,984.24
2080006228,3,984.24
2080006328,3,984.24
2080006428,3,984.25
2080006528,3,984.25
2080006628,3,984.25995
2080006728,3,984.25995
2080006828,3,984.25995
2080006928,3,984.25995
2080007028,3,984.26996
2080007128,3,984.26996
2080007228,3,984.27997
2080007328,3,984.26996
2080007428,3,984.27997
2080007528,3,984.27997
2080007628,3,984.27997
2080007728,3,984.29
2080007828,3,984.29
2080007928,3,984.29
2080008028,3,984.3
2080008128,3,984.29
2080008228,3,984.3
2080008328,3,984.3
2080008428,3,984.31
2080008528,3,984.31
2080008628,3,984.31
2080008728,3,984.31995
2080008828,3,984.31995
2080008928,3,984.31995
2080009028,3,984.32996
2080009128,3,984.32996
2080009228,3,984.32996
2080009328,3,984.32996
2080009428,3,984.33997
2080009528,3,984.33997
2080009628,3,984.33997
2080009728,3,984.35
2080009828,3,984.35
2080009928,3,984.35
2080010028,3,984.35
2080010128,3,984.36
2080010228,3,984.37
2080010328,3,984.37
2080010428,3,984.37
2080010528,3,984.37
2080010628,3,984.37
2080010728,3,984.37
2080010828,3,984.38
2080010928,3,984.38
2080011028,3,984.38
2080011128,3,984.38995
2080011228,3,984.38995
2080011328,3,984.38995
2080011428,3,984.39996
2080011528,3,984.39996
2080011628,3,984.39996
2080011728,3,984.39996
2080011828,3,984.41
2080011928,3,984.41
2080012028,3,984.41
2080012128,3,984.42
2080012228,3,984.42
2080012328,3,984.42
2080012428,3,984.42
2080012528,3,984.42
2080012628,3,984.43
2080012728,3,984.43
2080012828,3,984.44
2080012928,3,984.44
2080013028,3,984.44
2080013128,3,984.44995
2080013228,3,984.44
2080013328,3,984.44995
2080013428,3,984.44995
2080013528,3,984.44995
2080013628,3,984.45996
2080013728,3,984.45996
2080013828,3,984.45996
2080013928,3,984.47
2080014028,3,984.47
2080014128,3,984.47
2080014228,3,984.47
2080014328,3,984.48
2080014428,3,984.48
2080014528,3,984.49
2080014628,3,984.49
2080014728,3,984.49
2080014828,3,984.49
2080014928,3,984.5
2080015028,3,984.5
2080015128,3,984.5
2080015228,3,984.50995
2080015328,3,984.50995
2080015428,3,984.50995
2080015528,3,984.51996
2080015628,3,984.51996
2080015728,3,984.51996
2080015828,3,984.52997
2080015928,3,984.52997
2080016028,3,984.52997
2080016128,3,984.52997
2080016228,3,984.52997
2080016328,3,984.54
2080016428,3,984.54
2080016528,3,984.55
2080016628,3,984.55
2080016728,3,984.55
2080016828,3,984.55
2080016928,3,984.55
2080017028,3,984.55
2080017128,3,984.56
2080017228,3,984.56
2080017328,3,984.56995
2080017428,3,984.56995
2080017528,3,984.56995
2080017628,3,984.57996
2080017728,3,984.57996
2080017828,3,984.57996
2080017928,3,984.57996
2080018028,3,984.57996
2080018128,3,984.58997
2080018228,3,984.58997
2080018328,3,984.58997
2080018428,3,984.6
2080018528,3,984.6
2080018628,3,984.6
2080018728,3,984.6
2080018828,3,984.6
2080018928,3,984.61
2080019028,3,984.61
2080019128,3,984.62
2080019228,3,984.62
2080019328,3,984.62
2080019428,3,984.63
2080019528,3,984.63
2080019628,3,984.63
2080019728,3,984.63995
2080019828,3,984.63
2080019928,3,984.63995
2080020028,3,984.63995
2080020128,3,984.64996
2080020228,3,984.63995
2080020328,3,984.64996
2080020428,3,984.64996
2080020528,3,984.64996
2080020628,3,984.64996
2080020728,3,984.66
2080020828,3,984.66
2080020928,3,984.66
2080021028,3,984.64996
2080021128,3,984.64996
2080021228,3,984.66
2080021328,3,984.64996
2080021428,3,984.66
2080021528,3,984.67
2080021628,3,984.66
2080021728,3,984.66
2080021828,3,984.66
2080021928,3,984.66
2080022028,3,984.66
2080022128,3,984.66
2080022228,3,984.64996
2080022328,3,984.66
2080022428,3,984.66
2080022528,3,984.64996
2080022628,3,984.64996
2080022728,3,984.64996
2080022828,3,984.67
2080022928,3,984.67
2080023028,3,984.64996
2080023128,3,984.67
2080023228,3,984.67
2080023328,3,984.64996
2080023428,3,984.66
2080023528,3,984.66
2080023628,3,984.66
2080023728,3,984.66
2080023828,3,984.64996
2080023928,3,984.67
2080024028,3,984.64996
2080024128,3,984.67
2080024228,3,984.67
2080024328,3,984.66
2080024428,3,984.66
2080024528,3,984.67
2080024628,3,984.66
2080024728,3,984.66
2080024828,3,984.67
2080024928,3,984.66
2080025028,3,984.66
2080025128,3,984.66
2080025228,3,984.66
2080025328,3,984.64996
2080025428,3,984.66
2080025528,3,984.67
2080025628,3,984.64996
2080025728,3,984.64996
2080025828,3,984.67
2080025928,3,984.66
2080026028,3,984.64996
2080026128,3,984.66
2080026228,3,984.66
2080026328,3,984.66
2080026428,3,984.66
2080026528,3,984.67
2080026628,3,984.66
2080026728,3,984.68
2080026828,3,984.67
2080026928,3,984.66
2080027028,3,984.66
2080027128,3,984.68
2080027228,3,984.66
2080027328,3,984.66
2080027428,3,984.67
2080027528,3,984.64996
2080027628,3,984.64996
2080027728,3,984.66
2080027828,3,984.66
2080027928,3,984.67
2080028028,3,984.67
2080028128,3,984.67
2080028228,3,984.66
2080028328,3,984.67
2080028428,3,984.66
2080028528,3,984.66
2080028628,3,984.66
2080028728,3,984.66
2080028828,3,984.64996
2080028928,3,984.66
2080029028,3,984.66
2080029128,3,984.67
2080029228,3,984.67
2080029328,3,984.67
2080029428,3,984.64996
2080029528,3,984.68
2080029628,3,984.67
2080029728,3,984.66
2080029828,3,984.66
2080029928,3,984.67
2080030028,3,984.64996
2080030128,3,984.64996
2080030228,3,984.66
2080030328,3,984.64996
2080030428,3,984.67
2080030528,3,984.67
2080030628,3,984.66
2080030728,3,984.67
2080030828,3,984.68
2080030928,3,984.66
2080031028,3,984.66
2080031128,3,984.67
2080031228,3,984.66
2080031328,3,984.64996
2080031428,3,984.67
2080031528,3,984.66
2080031628,3,984.67
2080031728,3,984.67
2080031828,3,984.67
2080031928,3,984.66
2080032028,3,984.67
2080032128,3,984.66
2080032228,3,984.66
2080032328,3,984.66
2080032428,3,984.67
2080032528,3,984.64996
2080032628,3,984.67
2080032728,3,984.66
2080032828,3,984.67
2080032928,3,984.67
2080033028,3,984.66
2080033128,3,984.64996
2080033228,3,984.67
2080033328,3,984.67
2080033428,3,984.66
2080033528,3,984.66
2080033628,3,984.66
2080033728,3,984.64996
2080033828,3,984.64996
2080033928,3,984.64996
2080034028,3,984.66
2080034128,3,984.67
2080034228,3,984.66
2080034328,3,984.64996
2080034428,3,984.67
2080034528,3,984.67
2080034628,3,984.66
2080034728,3,984.66
2080034828,3,984.66
2080034928,3,984.64996
2080035028,3,984.64996
2080035128,3,984.66
2080035228,3,984.66
2080035328,3,984.67
2080035428,3,984.67
2080035528,3,984.66
2080035628,3,984.66
2080035728,3,984.68
2080035828,3,984.66
2080035928,3,984.66
2080036028,3,984.67
2080036128,3,984.66
2080036228,3,984.64996
2080036328,3,984.67
2080036428,3,984.66
2080036528,3,984.67
2080036628,3,984.67
2080036728,3,984.67
2080036828,3,984.66
2080036928,3,984.67
2080037028,3,984.67
2080037128,3,984.66
2080037228,3,984.66
2080037328,3,984.67
2080037428,3,984.66
2080037528,3,984.64996
2080037628,3,984.67
2080037728,3,984.64996
2080037828,3,984.67
2080037928,3,984.68
2080038028,3,984.66
2080038128,3,984.64996
2080038228,3,984.68
2080038328,3,984.66
2080038428,3,984.66
2080038528,3,984.67
2080038628,3,984.67
2080038728,3,984.64996
2080038828,3,984.66
2080038928,3,984.67
2080039028,3,984.66
2080039128,3,984.67
2080039228,3,984.67
2080039328,3,984.67
2080039428,3,984.64996
2080039528,3,984.67
2080039628,3,984.66
2080039728,3,984.66
2080039828,3,984.67
2080039928,3,984.67
2080040028,3,984.64996
2080040128,3,984.64996
2080040228,3,984.68
2080040328,3,984.66
2080040428,3,984.67
2080040528,3,984.67
2080040628,3,984.67
2080040728,3,984.66
2080040828,3,984.67
2080040928,3,984.66
2080041028,3,984.66
2080041128,3,984.66
2080041228,3,984.66
2080041328,3,984.66
2080041428,3,984.66
2080041528,3,984.66
2080041628,3,984.66
2080041728,3,984.66
2080041828,3,984.67
2080041928,3,984.67
2080042028,3,984.66
2080042128,3,984.66
2080042228,3,984.67
2080042328,3,984.66
2080042428,3,984.66
2080042528,3,984.67
2080042628,3,984.66
2080042728,3,984.66
2080042828,3,984.66
2080042928,3,984.68
2080043028,3,984.67
2080043128,3,984.66
2080043228,3,984.67
2080043328,3,984.67
2080043428,3,984.67
2080043528,3,984.67
2080043628,3,984.68
2080043728,3,984.67
2080043828,3,984.66
2080043928,3,984.66
2080044028,3,984.67
2080044128,3,984.66
2080044228,3,984.66
2080044328,3,984.67
2080044428,3,984.67
2080044528,3,984.67
2080044628,3,984.67
2080044728,3,984.68
2080044828,3,984.67
2080044928,3,984.68
2080045028,3,984.68
2080045128,3,984.68
2080045228,3,984.69
2080045328,3,984.67
2080045428,3,984.69
2080045528,3,984.69
2080045628,3,984.69
2080045728,3,984.69
2080045828,3,984.69995
2080045928,3,984.69995
2080046028,3,984.69995
2080046128,3,984.70996
2080046228,3,984.70996
2080046328,3,984.70996
2080046428,3,984.70996
2080046528,3,984.70996
2080046628,3,984.72
2080046728,3,984.72
2080046828,3,984.73
2080046928,3,984.73
2080047028,3,984.73
2080047128,3,984.73
2080047228,3,984.73
2080047328,3,984.74
2080047428,3,984.74
2080047528,3,984.75
2080047628,3,984.75
2080047728,3,984.75
2080047828,3,984.75
2080047928,3,984.75995
2080048028,3,984.75995
2080048128,3,984.75995
2080048228,3,984.76996
2080048328,3,984.76996
2080048428,3,984.76996
2080048528,3,984.77997
2080048628,3,984.77997
2080048728,3,984.77997
2080048828,3,984.77997
2080048928,3,984.79
2080049028,3,984.79
2080049128,3,984.79
2080049228,3,984.8
2080049328,3,984.8
2080049428,3,984.8
2080049528,3,984.81
2080049628,3,984.81
2080049728,3,984.81
2080049828,3,984.81995
2080049928,3,984.81995
2080050028,3,984.81995
2080050128,3,984.81995
2080050228,3,984.82996
2080050328,3,984.82996
2080050428,3,984.83997
2080050528,3,984.83997
2080050628,3,984.83997
2080050728,3,984.85
2080050828,3,984.85
2080050928,3,984.85
2080051028,3,984.85
2080051128,3,984.86
2080051228,3,984.86
2080051328,3,984.86
2080051428,3,984.87
2080051528,3,984.87
2080051628,3,984.87
2080051728,3,984.88
2080051828,3,984.88
2080051928,3,984.88
2080052028,3,984.88
2080052128,3,984.88
2080052228,3,984.88995
2080052328,3,984.88995
2080052428,3,984.89996
2080052528,3,984.88995
2080052628,3,984.89996
2080052728,3,984.89996
2080052828,3,984.91
2080052928,3,984.91
2080053028,3,984.91
2080053128,3,984.92
2080053228,3,984.92
2080053328,3,984.92
2080053428,3,984.93
2080053528,3,984.93
2080053628,3,984.93
2080053728,3,984.94
2080053828,3,984.94
2080053928,3,984.94
2080054028,3,984.94
2080054128,3,984.94995
2080054228,3,984.94995
2080054328,3,984.94995
2080054428,3,984.95996
2080054528,3,984.95996
2080054628,3,984.97
2080054728,3,984.97
2080054828,3,984.97
2080054928,3,984.97
2080055028,3,984.98
2080055128,3,984.98
2080055228,3,984.98
2080055328,3,984.99
2080055428,3,984.99
2080055528,3,984.99
2080055628,3,985.0
2080055728,3,985.0
2080055828,3,985.0
2080055928,3,985.00995
2080056028,3,985.00995
2080056128,3,985.01996
2080056228,3,985.01996
2080056328,3,985.01996
2080056428,3,985.01996
2080056528,3,985.02997
2080056628,3,985.02997
2080056728,3,985.02997
2080056828,3,985.02997
2080056928,3,985.04
2080057028,3,985.04
2080057128,3,985.04
2080057228,3,985.05
2080057328,3,985.05
2080057428,3,985.05
2080057528,3,985.05
2080057628,3,985.06
2080057728,3,985.06
2080057828,3,985.06
2080057928,3,985.06
2080058028,3,985.06
2080058128,3,985.06995
2080058228,3,985.06995
2080058328,3,985.07996
2080058428,3,985.07996
2080058528,3,985.07996
2080058628,3,985.08997
2080058728,3,985.07996
2080058828,3,985.08997
2080058928,3,985.08997
2080059028,3,985.1
2080059128,3,985.1
2080059228,3,985.1
2080059328,3,985.11
2080059428,3,985.1
2080059528,3,985.11
2080059628,3,985.11
2080059728,3,985.12
2080059828,3,985.12
2080059928,3,985.12
2080060028,3,985.12
2080060128,3,985.13
2080060228,3,985.13
2080060328,3,985.13995
2080060428,3,985.13995
2080060528,3,985.13995
2080060628,3,985.13995
2080060728,3,985.13995
2080060828,3,985.14996
2080060928,3,985.14996
2080061028,3,985.16
2080061128,3,985.16
2080061228,3,985.16
2080061328,3,985.16
2080061428,3,985.17
2080061528,3,985.17
2080061628,3,985.17
2080061728,3,985.18
2080061828,3,985.18
2080061928,3,985.18
2080062028,3,985.19
2080062128,3,985.19
2080062228,3,985.19
2080062328,3,985.19995
2080062428,3,985.19995
2080062528,3,985.20996
2080062628,3,985.19995
2080062728,3,985.19995
2080062828,3,985.20996
2080062928,3,985.20996
2080063028,3,985.20996
2080063128,3,985.22
2080063228,3,985.22
2080063328,3,985.22
2080063428,3,985.22
2080063528,3,985.22
2080063628,3,985.22
2080063728,3,985.20996
2080063828,3,985.22
2080063928,3,985.20996
2080064028,3,985.22
2080064128,3,985.20996
2080064228,3,985.23
2080064328,3,985.22
2080064428,3,985.22
2080064528,3,985.20996
2080064628,3,985.22
2080064728,3,985.22
2080064828,3,985.20996
2080064928,3,985.23
2080065028,3,985.24
2080065128,3,985.20996
2080065228,3,985.20996
2080065328,3,985.22
2080065428,3,985.20996
2080065528,3,985.20996
2080065628,3,985.24
2080065728,3,985.23
2080065828,3,985.20996
2080065928,3,985.23
2080066028,3,985.24
2080066128,3,985.20996
2080066228,3,985.20996
2080066328,3,985.23
2080066428,3,985.20996
2080066528,3,985.19995
2080066628,3,985.23
2080066728,3,985.22
2080066828,3,985.20996
2080066928,3,985.24
2080067028,3,985.23
2080067128,3,985.20996
2080067228,3,985.20996
2080067328,3,985.23
2080067428,3,985.20996
2080067528,3,985.22
2080067628,3,985.23
2080067728,3,985.22
2080067828,3,985.20996
2080067928,3,985.22
2080068028,3,985.22
2080068128,3,985.22
2080068228,3,985.24
2080068328,3,985.23
2080068428,3,985.22
2080068528,3,985.22
2080068628,3,985.24
2080068728,3,985.22
2080068828,3,985.22
2080068928,3,985.22
2080069028,3,985.22
2080069128,3,985.22
2080069228,3,985.24
2080069328,3,985.20996
2080069428,3,985.22
2080069528,3,985.25
2080069628,3,985.20996
2080069728,3,985.20996
2080069828,3,985.24
2080069928,3,985.24
2080070028,3,985.22
2080070128,3,985.22
2080070228,3,985.23
2080070328,3,985.19995
2080070428,3,985.22
2080070528,3,985.22
2080070628,3,985.20996
2080070728,3,985.24
2080070828,3,985.23
2080070928,3,985.22
2080071028,3,985.23
2080071128,3,985.24
2080071228,3,985.22
2080071328,3,985.22
2080071428,3,985.23
2080071528,3,985.23
2080071628,3,985.20996
2080071728,3,985.24
2080071828,3,985.20996
2080071928,3,985.23
2080072028,3,985.24
2080072128,3,985.23
2080072228,3,985.22
2080072328,3,985.23
2080072428,3,985.24
2080072528,3,985.22
2080072628,3,985.22
2080072728,3,985.22
2080072828,3,985.22
2080072928,3,985.23
2080073028,3,985.22
2080073128,3,985.22
2080073228,3,985.24
2080073328,3,985.24
2080073428,3,985.23
2080073528,3,985.22
2080073628,3,985.24
2080073728,3,985.22
2080073828,3,985.22
2080073928,3,985.23
2080074028,3,985.23
2080074128,3,985.20996
2080074228,3,985.23
2080074328,3,985.24
2080074428,3,985.20996
2080074528,3,985.23
2080074628,3,985.23
2080074728,3,985.22
2080074828,3,985.22
2080074928,3,985.24
2080075028,3,985.24
2080075128,3,985.23
2080075228,3,985.24
2080075328,3,985.22
2080075428,3,985.20996
2080075528,3,985.23
2080075628,3,985.23
2080075728,3,985.23
2080075828,3,985.24
2080075928,3,985.24
2080076028,3,985.23
2080076128,3,985.22
2080076228,3,985.24
2080076328,3,985.20996
2080076428,3,985.22
2080076528,3,985.23
